MDS1,MDS2,pval,annotation,tool
-0.3390109873901673,0.6962405273013034,9.99000999000999e-4,MER0625115,Peptidase Genes
-0.11255900337743714,0.4262314848561231,0.006993006993006993,MER0625193,Peptidase Genes
0.6446652063350402,-0.46369217842549704,9.99000999000999e-4,MER0625212,Peptidase Genes
-0.1007704395918995,-0.5128736275107424,0.005994005994005994,MER0625291,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0625339,Peptidase Genes
0.033578182503607286,-0.6268492385864057,9.99000999000999e-4,MER0625340,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0625356,Peptidase Genes
0.18275837562506841,-0.22193354457960443,0.14285714285714285,MER0625435,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0625476,Peptidase Genes
-0.544229273673917,-0.6656657897654165,9.99000999000999e-4,MER0625479,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0625486,Peptidase Genes
-0.5774924986759078,0.04897763664593182,9.99000999000999e-4,MER0625535,Peptidase Genes
0.3820471809872774,-0.22989576874739603,0.00999000999000999,MER0625546,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0625573,Peptidase Genes
-0.8476609255145267,0.44831871865084877,9.99000999000999e-4,MER0625601,Peptidase Genes
0.13431651420790944,0.07449217639064283,0.4935064935064935,MER0625745,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0625789,Peptidase Genes
0.5461425976860093,-0.05009371480719543,9.99000999000999e-4,MER0625798,Peptidase Genes
-0.5442501651294865,0.2679234715099279,9.99000999000999e-4,MER0625803,Peptidase Genes
-0.5152279349277441,0.17222681284428576,0.001998001998001998,MER0625804,Peptidase Genes
-0.6250203986705968,-0.06506298741694454,9.99000999000999e-4,MER0625808,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0625814,Peptidase Genes
0.13133669343790483,0.03998234628989873,0.6833166833166833,MER0625819,Peptidase Genes
0.21556317650027,-0.1526629625426616,0.21478521478521478,MER0625835,Peptidase Genes
0.08386920169201421,0.16805657071525396,0.5384615384615384,MER0625875,Peptidase Genes
0.29848766593868736,-0.30554942989019446,0.016983016983016984,MER0625945,Peptidase Genes
-0.10519118757281996,-0.5630466994554344,0.001998001998001998,MER0625950,Peptidase Genes
0.10926518701354232,-0.04309331705722093,0.9630369630369631,MER0625984,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0626029,Peptidase Genes
-0.2924831299985202,-0.325784136887394,0.016983016983016984,MER0626092,Peptidase Genes
-0.041930576984678884,0.22882967282347894,0.3146853146853147,MER0626102,Peptidase Genes
-0.446357214975364,0.15336810166073156,0.01098901098901099,MER0626103,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0626123,Peptidase Genes
-0.48446765386087737,0.19259307451818464,0.001998001998001998,MER0626142,Peptidase Genes
-0.40108291176917765,0.042925373699069576,0.014985014985014986,MER0626147,Peptidase Genes
0.502169620099907,-0.1764158326579774,9.99000999000999e-4,MER0626149,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0626151,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0626158,Peptidase Genes
-0.5986846270614479,0.2767893055767229,9.99000999000999e-4,MER0626331,Peptidase Genes
-0.07843526545626793,0.6706744561661505,9.99000999000999e-4,MER0626363,Peptidase Genes
0.20028869947467035,-0.012044152949174975,0.36363636363636365,MER0626381,Peptidase Genes
0.1272690491097933,-0.2954400593821361,0.08491508491508491,MER0626384,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0626450,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0626461,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0626473,Peptidase Genes
0.4035523832828851,-0.3563556110595453,0.002997002997002997,MER0626512,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0626544,Peptidase Genes
-0.5986846270614479,0.2767893055767229,9.99000999000999e-4,MER0626584,Peptidase Genes
-0.07822815504609132,0.6902875055567511,9.99000999000999e-4,MER0626660,Peptidase Genes
0.32661207108520124,0.10483472149370421,0.06693306693306693,MER0626661,Peptidase Genes
0.1272690491097933,-0.2954400593821361,0.08491508491508491,MER0626685,Peptidase Genes
-0.1292390103921192,-0.6498853142055342,9.99000999000999e-4,MER0626696,Peptidase Genes
0.3615153141640788,-0.19824388856032776,0.023976023976023976,MER0626702,Peptidase Genes
0.20543233194283766,-0.07786215678331834,0.4115884115884116,MER0626750,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0630203,Peptidase Genes
-0.21483958406874729,0.07798172466735658,0.27172827172827174,MER0639110,Peptidase Genes
0.05266189993121554,0.1331472031471143,0.6213786213786214,MER0640636,Peptidase Genes
-0.06631393730080949,0.6062859748644533,9.99000999000999e-4,MER0656118,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0668163,Peptidase Genes
-0.1007704395918995,-0.5128736275107424,0.005994005994005994,MER0688976,Peptidase Genes
0.17906636184735863,-0.1481382427768611,0.2937062937062937,MER0692006,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0693594,Peptidase Genes
0.14329713663487997,0.005897514606630193,0.5654345654345654,MER0693654,Peptidase Genes
-0.08411990610561272,0.5074694350566625,0.005994005994005994,MER0693873,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0694023,Peptidase Genes
0.14010751315403364,0.21291310547675873,0.16883116883116883,MER0694303,Peptidase Genes
-0.2898874606015799,-0.28944842200388954,0.03296703296703297,MER0697240,Peptidase Genes
0.06025683552746296,0.1659490841688703,0.3676323676323676,MER0697511,Peptidase Genes
0.05266189993121554,0.1331472031471143,0.6213786213786214,MER0697618,Peptidase Genes
0.09326557163643939,-0.20775863825504756,0.2777222777222777,MER0697649,Peptidase Genes
-0.2782626615185814,0.29594275581006263,0.026973026973026972,MER0697941,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0698971,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0700978,Peptidase Genes
0.09326557163643939,-0.20775863825504756,0.2777222777222777,MER0705047,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0705914,Peptidase Genes
0.0638769537861878,-0.14806979645266174,0.42157842157842157,MER0707373,Peptidase Genes
0.1343244911436249,-0.054608882708079065,0.5464535464535465,MER0707648,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0707703,Peptidase Genes
0.13431651420790944,0.07449217639064283,0.4935064935064935,MER0707708,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0707832,Peptidase Genes
0.2170786132062889,0.014855055697724205,0.4305694305694306,MER0707870,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0707911,Peptidase Genes
-0.27829228345344503,0.21169024967051875,0.06593406593406594,MER0707930,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0707995,Peptidase Genes
0.06025683552746296,0.1659490841688703,0.3676323676323676,MER0708236,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0708269,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0708421,Peptidase Genes
-0.04001848749320501,-0.3870535696625821,0.03696303696303696,MER0708568,Peptidase Genes
-0.035065927201914655,0.4016827045184252,0.024975024975024976,MER0708624,Peptidase Genes
0.05283341588707865,-0.26241857370154364,0.14585414585414586,MER0709028,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0709212,Peptidase Genes
0.13344740218134635,-0.21851918431936979,0.18081918081918083,MER0709219,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0709639,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0710039,Peptidase Genes
-0.10873104036373507,0.3720333273602179,0.030969030969030968,MER0710146,Peptidase Genes
-0.020774415507302857,0.5624336799972827,9.99000999000999e-4,MER0710725,Peptidase Genes
-0.4633945747685308,0.2730366635476754,9.99000999000999e-4,MER0711589,Peptidase Genes
0.287920637180681,-0.15699756134128026,0.09490509490509491,MER0711842,Peptidase Genes
0.26392617371464344,0.04410565000489763,0.20679320679320679,MER0712172,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0712453,Peptidase Genes
0.06025683552746296,0.1659490841688703,0.3676323676323676,MER0712854,Peptidase Genes
0.11474911458304604,-0.06944675609273815,0.6893106893106893,MER0713225,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0713504,Peptidase Genes
-0.5986846270614479,0.2767893055767229,9.99000999000999e-4,MER0713958,Peptidase Genes
0.2983235669018326,0.1322924603457898,0.10789210789210789,MER0714736,Peptidase Genes
-0.5986846270614479,0.2767893055767229,9.99000999000999e-4,MER0715789,Peptidase Genes
0.21912113529687963,0.023849850350084616,0.4035964035964036,MER0716031,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0725207,Peptidase Genes
-0.45758162523000845,-0.11388291464839034,0.005994005994005994,MER0725429,Peptidase Genes
-0.2036086004616582,-0.3367917086400135,0.030969030969030968,MER0726360,Peptidase Genes
-0.07775230050938411,-0.5182183941010197,0.001998001998001998,MER0726536,Peptidase Genes
0.17246864821888525,0.06165219881726262,0.5334665334665335,MER0727161,Peptidase Genes
0.16141507255649284,0.21749549611866092,0.18581418581418582,MER0727213,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0727316,Peptidase Genes
-0.5986846270614479,0.2767893055767229,9.99000999000999e-4,MER0727329,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0727430,Peptidase Genes
0.1869141786923628,0.04718470132910458,0.4305694305694306,MER0727748,Peptidase Genes
0.06048738961274858,0.2652200544061403,0.18281718281718282,MER0728144,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0728771,Peptidase Genes
0.18236797139817393,-0.004852652008415992,0.5514485514485514,MER0729560,Peptidase Genes
0.33734099754051844,0.070915942686453,0.04995004995004995,MER0729989,Peptidase Genes
-0.2622074492366649,0.20662841330783804,0.09090909090909091,MER0730166,Peptidase Genes
-0.7180596964476378,-0.11442072243261517,9.99000999000999e-4,MER0733784,Peptidase Genes
-0.5152279349277441,0.17222681284428576,0.001998001998001998,MER0734253,Peptidase Genes
0.3353916232354043,-0.3412661948649779,0.004995004995004995,MER0735611,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0736919,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0736988,Peptidase Genes
-0.44712933345869743,0.7793814491157457,9.99000999000999e-4,MER0737032,Peptidase Genes
0.13507231321619564,-0.20700781834504994,0.22677322677322678,MER0737142,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0737148,Peptidase Genes
0.11926523460861864,-0.031992733012354925,0.8441558441558441,MER0737211,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0737216,Peptidase Genes
0.047126623675406744,0.09979408209828473,0.7832167832167832,MER0737225,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0743927,Peptidase Genes
0.10561782302729825,0.13531432855543313,0.6123876123876124,MER0744455,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0744599,Peptidase Genes
-0.15622246055145428,-0.3285389383563493,0.059940059940059943,MER0745081,Peptidase Genes
-0.5015247802435298,-0.5971067339212625,9.99000999000999e-4,MER0745157,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0746223,Peptidase Genes
0.03447223406232947,-0.4892906943355038,0.005994005994005994,MER0746499,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0746629,Peptidase Genes
-0.06631393730080949,0.6062859748644533,9.99000999000999e-4,MER0746668,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0760798,Peptidase Genes
-0.015210426719183793,0.018329272361806835,0.993006993006993,MER0760805,Peptidase Genes
0.24708005995118767,0.0331892014511471,0.18581418581418582,MER0760893,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0760916,Peptidase Genes
-0.05092147557658941,-0.5474486895184512,0.002997002997002997,MER0760948,Peptidase Genes
0.22009378563790746,-0.13081545245795748,0.25374625374625376,MER0760997,Peptidase Genes
0.48379316234871406,-0.21143087057211524,9.99000999000999e-4,MER0761007,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0761047,Peptidase Genes
0.00764100007154929,-0.06998408462317553,0.922077922077922,MER0761051,Peptidase Genes
0.10563765461913661,-0.17714209277316834,0.42357642357642356,MER0761092,Peptidase Genes
-0.13786493253488752,0.49997614111898325,0.005994005994005994,MER0761096,Peptidase Genes
0.26076093396856986,-0.133543981772635,0.14985014985014986,MER0761123,Peptidase Genes
-0.41105354579958264,0.4560095990233946,9.99000999000999e-4,MER0761149,Peptidase Genes
-0.04394078107526665,0.3474672472898901,0.13286713286713286,MER0761273,Peptidase Genes
-0.6518183821872817,-0.1871227679437592,9.99000999000999e-4,MER0761316,Peptidase Genes
-0.8476609255145267,0.44831871865084877,9.99000999000999e-4,MER0761770,Peptidase Genes
-0.49032406493160796,0.2272146160249916,0.001998001998001998,MER0784260,Peptidase Genes
0.19626398059491124,0.13297171020553442,0.2867132867132867,MER0784366,Peptidase Genes
0.6171369339894951,0.08021216627449171,9.99000999000999e-4,MER0784432,Peptidase Genes
-0.05874147223507774,0.34883643877059006,0.061938061938061936,MER0784510,Peptidase Genes
0.09799110445102553,0.07507807186839471,0.8591408591408591,MER0784725,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0784828,Peptidase Genes
0.4247604963345257,-0.3846216365963261,9.99000999000999e-4,MER0785103,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0785212,Peptidase Genes
-0.08588023426121741,0.566538907807788,9.99000999000999e-4,MER0785688,Peptidase Genes
-0.11486857302029868,-0.0804936756393178,0.6643356643356644,MER0785864,Peptidase Genes
-0.090051709225118,0.5536050915071753,9.99000999000999e-4,MER0785957,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0786078,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0786732,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0787153,Peptidase Genes
-0.3237902687663812,0.49524126419182674,9.99000999000999e-4,MER0787443,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0787733,Peptidase Genes
-0.22024836496527522,-0.2803010681165206,0.06593406593406594,MER0787839,Peptidase Genes
-0.6926033111839066,0.047062175343207245,9.99000999000999e-4,MER0788077,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0788208,Peptidase Genes
-0.3370317837879983,0.7862695388039038,9.99000999000999e-4,MER0792533,Peptidase Genes
0.4754487440141586,-0.4259548237265764,9.99000999000999e-4,MER0792540,Peptidase Genes
0.786198451040845,-0.4079636501964398,9.99000999000999e-4,MER0793990,Peptidase Genes
0.33310903027404304,0.21740879623311665,0.023976023976023976,MER0794828,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0797235,Peptidase Genes
0,0,1,MER0798079,Peptidase Genes
0.13133669343790483,0.03998234628989873,0.6833166833166833,MER0798568,Peptidase Genes
-0.17534123280063707,-0.3967494889585519,0.01098901098901099,MER0799384,Peptidase Genes
-0.36049873840571933,0.8786304167592406,9.99000999000999e-4,MER0800035,Peptidase Genes
0.23970417187387108,-0.5940520641736751,9.99000999000999e-4,MER0802175,Peptidase Genes
-0.019235157787956852,0.592629672822863,9.99000999000999e-4,MER0802748,Peptidase Genes
-0.4834398820853595,-0.1740706144114814,0.006993006993006993,MER0803100,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0804109,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0804825,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0804924,Peptidase Genes
-0.3837330459071731,-0.5400475948164465,9.99000999000999e-4,MER0809415,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0810748,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0812419,Peptidase Genes
-0.03717717096306026,0.06809185865011752,0.8971028971028971,MER0812635,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0812742,Peptidase Genes
-0.27433823366768506,-0.18906373591710365,0.06893106893106893,MER0813153,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0813799,Peptidase Genes
0.1624542418651071,-0.12893232989063427,0.4305694305694306,MER0816125,Peptidase Genes
-0.5640496232883182,-0.13704425885317972,0.001998001998001998,MER0817207,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0819191,Peptidase Genes
-0.1007704395918995,-0.5128736275107424,0.005994005994005994,MER0819356,Peptidase Genes
-0.21116090080961297,0.11659219801169542,0.24975024975024976,MER0823399,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0826772,Peptidase Genes
0.44539853017989134,-0.07661416681137045,0.00999000999000999,MER0833534,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0834062,Peptidase Genes
0.0189780206348013,-0.17686364246021322,0.6153846153846154,MER0834156,Peptidase Genes
0.4169364350129539,-0.04412102692210392,0.02097902097902098,MER0834757,Peptidase Genes
-0.44347005297696984,0.19264301322457153,0.007992007992007992,MER0840343,Peptidase Genes
0.03362341046769347,-0.3761853936895882,0.04095904095904096,MER0840616,Peptidase Genes
-0.5590476929362903,0.20920537737247058,9.99000999000999e-4,MER0840744,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0842434,Peptidase Genes
-0.10519118757281996,-0.5630466994554344,0.001998001998001998,MER0845095,Peptidase Genes
0.01393190520899251,-0.17254406273567102,0.6073926073926074,MER0845695,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0845899,Peptidase Genes
-0.16345411746117067,0.114882025743667,0.38461538461538464,MER0848179,Peptidase Genes
0.09326557163643939,-0.20775863825504756,0.2777222777222777,MER0848649,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0850356,Peptidase Genes
-0.008075887135994168,0.34919545111879813,0.06593406593406594,MER0850829,Peptidase Genes
-0.30735535732699715,-0.6748007844914664,9.99000999000999e-4,MER0850834,Peptidase Genes
-0.4976320696883253,0.7156621297262498,9.99000999000999e-4,MER0851575,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0851789,Peptidase Genes
0.17634052348867668,0.46483619835571915,0.002997002997002997,MER0852097,Peptidase Genes
0.03158929410647536,-0.2614494637812194,0.21978021978021978,MER0852333,Peptidase Genes
-0.6361924233745289,0.2536982253290667,9.99000999000999e-4,MER0852342,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0852462,Peptidase Genes
0.20925815452732302,0.6338177558805252,9.99000999000999e-4,MER0852976,Peptidase Genes
0.1503739433410025,0.5872279530366006,9.99000999000999e-4,MER0853622,Peptidase Genes
-0.11148229326213635,-0.7044674086033715,9.99000999000999e-4,MER0854697,Peptidase Genes
0.1654138932921228,-0.06058454222329586,0.6473526473526473,MER0858313,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0858814,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0859196,Peptidase Genes
-0.44358740255325957,0.09018343056341971,0.006993006993006993,MER0859586,Peptidase Genes
-0.03894419161773037,0.27045927037516576,0.1968031968031968,MER0860009,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0861043,Peptidase Genes
-0.06631393730080949,0.6062859748644533,9.99000999000999e-4,MER0863719,Peptidase Genes
-0.7654724685094734,0.19214739504248116,9.99000999000999e-4,MER0865108,Peptidase Genes
0.2898783580871312,-0.35557130497224737,0.006993006993006993,MER0866157,Peptidase Genes
-0.11069925814421706,-0.6775295399291121,9.99000999000999e-4,MER0867123,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0871508,Peptidase Genes
-0.3577688460343246,0.22614484706508406,0.011988011988011988,MER0874004,Peptidase Genes
-0.8476609255145267,0.44831871865084877,9.99000999000999e-4,MER0874598,Peptidase Genes
-0.15379537063463747,-0.6448657394347111,9.99000999000999e-4,MER0881738,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0881910,Peptidase Genes
0.10490187863880404,0.09190601275841132,0.6983016983016983,MER0881927,Peptidase Genes
-0.21483958406874729,0.07798172466735658,0.27172827172827174,MER0882019,Peptidase Genes
-0.07253966998525452,-0.36689481947466823,0.03796203796203796,MER0882052,Peptidase Genes
-0.0131512605573881,-0.13419237798200523,0.6883116883116883,MER0882059,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0882174,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0882247,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0885374,Peptidase Genes
-0.09528409633470883,0.1517717695936676,0.6403596403596403,MER0885390,Peptidase Genes
-0.35559016548603717,0.09972153475737273,0.04495504495504495,MER0885473,Peptidase Genes
-0.3231712970631431,0.09327844688522459,0.0939060939060939,MER0885492,Peptidase Genes
-0.1007704395918995,-0.5128736275107424,0.005994005994005994,MER0885636,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0885677,Peptidase Genes
-0.21617064526936677,0.03579207442091559,0.36363636363636365,MER0885713,Peptidase Genes
0.6101542195548852,-0.5863746301999468,9.99000999000999e-4,MER0886703,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0887165,Peptidase Genes
-0.0464227839798097,0.4738719185613815,0.007992007992007992,MER0887966,Peptidase Genes
-0.21617064526936677,0.03579207442091559,0.36363636363636365,MER0888443,Peptidase Genes
0.9068583033683345,-0.2729983546720787,9.99000999000999e-4,MER0888472,Peptidase Genes
-0.36377809843884973,0.18200522140731398,0.024975024975024976,MER0888555,Peptidase Genes
-0.3231712970631431,0.09327844688522459,0.0939060939060939,MER0888884,Peptidase Genes
-0.08649152008574033,0.25316145849394106,0.19080919080919082,MER0889204,Peptidase Genes
-0.36377809843884973,0.18200522140731398,0.024975024975024976,MER0889738,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0889833,Peptidase Genes
-0.1888339603596723,-0.7392188206899701,9.99000999000999e-4,MER0890254,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0891212,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0891614,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0894527,Peptidase Genes
-0.8230095620021184,0.14440197514355332,9.99000999000999e-4,MER0897711,Peptidase Genes
-0.33184062075962295,0.8740594584232313,9.99000999000999e-4,MER0898954,Peptidase Genes
-0.500075356584096,0.23735008333466295,9.99000999000999e-4,MER0902462,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0902881,Peptidase Genes
0.011971701659154675,-0.09707055854729833,0.8081918081918081,MER0903139,Peptidase Genes
-0.5490011218628315,-0.09057588523223574,9.99000999000999e-4,MER0903270,Peptidase Genes
-0.04632414948084549,0.43218861780586415,0.008991008991008992,MER0903926,Peptidase Genes
0.4500698226462146,-0.37265827333671947,9.99000999000999e-4,MER0905063,Peptidase Genes
0,0,1,MER0905425,Peptidase Genes
-0.7578995961937167,0.35856108738214904,9.99000999000999e-4,MER0905917,Peptidase Genes
0.13133669343790483,0.03998234628989873,0.6833166833166833,MER0906095,Peptidase Genes
0.3467901933788728,0.004565620943136369,0.053946053946053944,MER0906597,Peptidase Genes
-0.06152081503050723,-0.1797786293050983,0.45354645354645357,MER0907037,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0907977,Peptidase Genes
0.10564718297740086,-0.7308446710204081,9.99000999000999e-4,MER0908225,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0908279,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0913139,Peptidase Genes
-0.5513188093877107,0.3774210173669402,9.99000999000999e-4,MER0920123,Peptidase Genes
0.5280908814221651,-0.18725159824021664,0.001998001998001998,MER0920351,Peptidase Genes
0.03482364094532953,-0.21749560109513025,0.35064935064935066,MER0921311,Peptidase Genes
0,0,1,MER0921929,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0922788,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0923105,Peptidase Genes
0.15517958575664972,-0.515329779482447,0.002997002997002997,MER0925980,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0926786,Peptidase Genes
0.22009378563790746,-0.13081545245795748,0.25374625374625376,MER0928293,Peptidase Genes
0.5513188093877107,-0.3774210173669402,9.99000999000999e-4,MER0928431,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0943693,Peptidase Genes
0.39055610898782706,-0.20291751027583382,0.011988011988011988,MER0945680,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0946372,Peptidase Genes
-0.1061744394992144,-0.3573850189523556,0.04995004995004995,MER0946515,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0946875,Peptidase Genes
-0.07010427825966273,0.5810857885883338,0.001998001998001998,MER0947185,Peptidase Genes
0.06018932541578566,-0.08714925747790254,0.7662337662337663,MER0947474,Peptidase Genes
0.35576304328276176,-0.07983680528139189,0.04595404595404595,MER0947552,Peptidase Genes
-0.12310697237696415,0.45726955028624733,0.007992007992007992,MER0949164,Peptidase Genes
-0.5590476929362903,0.20920537737247058,9.99000999000999e-4,MER0952443,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0954117,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0955327,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0957715,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0958730,Peptidase Genes
-0.12866693090235135,-0.6456371093950365,0.001998001998001998,MER0960248,Peptidase Genes
-0.4347394718286251,0.5640877863517119,9.99000999000999e-4,MER0962227,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0962573,Peptidase Genes
0.5751578522266236,-0.41806209441179304,9.99000999000999e-4,MER0962779,Peptidase Genes
-0.028367784728292867,0.07377422719544105,0.8821178821178821,MER0963268,Peptidase Genes
0.24540984374825905,-0.09758556624292108,0.2137862137862138,MER0966084,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0967394,Peptidase Genes
-0.1099988756991409,0.7143086171979134,9.99000999000999e-4,MER0967718,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0967802,Peptidase Genes
-0.30538069987604716,0.13264612905852433,0.0919080919080919,MER0967818,Peptidase Genes
-0.3684112263050701,-0.30412157937802387,0.004995004995004995,MER0967862,Peptidase Genes
