Query	Reference	ANI	QueryAligned
ICBG1065.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	76.9386538387559	312000
ICBG1065.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	76.8263678502833	336000
ICBG1065.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.0932536522688	369000
ICBG1065.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	85.0982740724981	1620000
ICBG1065.cds_from_genomic.fa	ICBG1075.cds_from_genomic.fa	98.7400677858629	1695000
ICBG1065.cds_from_genomic.fa	ICBG1096.cds_from_genomic.fa	81.9227004589419	1302000
ICBG1065.cds_from_genomic.fa	ICBG2046.cds_from_genomic.fa	78.0379328001038	567000
ICBG1065.cds_from_genomic.fa	ICBG2047.cds_from_genomic.fa	77.6848518283935	573000
ICBG1065.cds_from_genomic.fa	ICBG2048.cds_from_genomic.fa	77.8103857880978	549000
ICBG1065.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	77.6547057251222	576000
ICBG1065.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	80.8917844482335	1119000
ICBG1065.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	79.2560464856436	897000
ICBG1065.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	79.7497574347211	726000
ICBG1065.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	85.177040957838	1626000
ICBG1065.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	80.6909427704812	1017000
ICBG1065.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	81.6239103192287	1308000
ICBG1065.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	82.080365418643	1284000
ICBG1065.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	81.7670361365899	1212000
ICBG1065.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	81.493476084988	1242000
ICBG1065.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	81.9648374981026	1296000
ICBG1065.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	81.9030905580559	1017000
ICBG1065.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	81.7712085138255	1233000
ICBG1065.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	81.7491029035896	1239000
ICBG1065.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	81.6954912039774	1194000
ICBG1065.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	81.7759056910451	1212000
ICBG1065.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	81.7576315642949	1245000
ICBG1065.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	81.4227764247785	1209000
ICBG1065.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	77.1069638021803	315000
ICBG1075.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	78.1577834273279	507000
ICBG1075.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	77.1554140114808	321000
ICBG1075.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	76.7211228823228	249000
ICBG1075.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	78.0866398798794	519000
ICBG1075.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	76.8267932618435	312000
ICBG1075.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	78.0434376572699	462000
ICBG1075.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	76.9183583241764	252000
ICBG1075.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	77.0925098145453	336000
ICBG1075.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	76.9876277706493	324000
ICBG1075.cds_from_genomic.fa	GCA_002894145.1_Tr1_cds_from_genomic.fna	76.980597493585	360000
ICBG1075.cds_from_genomic.fa	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	76.7788740645952	243000
ICBG1075.cds_from_genomic.fa	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	77.4418757497533	297000
ICBG1075.cds_from_genomic.fa	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	76.9584917360588	327000
ICBG1075.cds_from_genomic.fa	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	76.7749580977331	222000
ICBG1075.cds_from_genomic.fa	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	78.043784519164	504000
ICBG1075.cds_from_genomic.fa	GCA_003025155.1_Trilo3_cds_from_genomic.fna	78.2037123325842	462000
ICBG1075.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	76.9541649405202	291000
ICBG1075.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	76.9517260439536	357000
ICBG1075.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.1232959286892	369000
ICBG1075.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	85.2560840808005	1602000
ICBG1075.cds_from_genomic.fa	ICBG1065.cds_from_genomic.fa	98.7048395453187	1722000
ICBG1075.cds_from_genomic.fa	ICBG1096.cds_from_genomic.fa	82.1283629610619	1296000
ICBG1075.cds_from_genomic.fa	ICBG2046.cds_from_genomic.fa	78.0411683017464	549000
ICBG1075.cds_from_genomic.fa	ICBG2047.cds_from_genomic.fa	77.6339702660738	555000
ICBG1075.cds_from_genomic.fa	ICBG2048.cds_from_genomic.fa	77.8242916189621	573000
ICBG1075.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	77.6031780707164	561000
ICBG1075.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	81.0729745967628	1122000
ICBG1075.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	79.4973180245069	882000
ICBG1075.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	79.9400987870992	744000
ICBG1075.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	85.4711288119497	1593000
ICBG1075.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	80.7831569382214	1059000
ICBG1075.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	81.8903479886079	1269000
ICBG1075.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	82.2065097487029	1323000
ICBG1075.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	81.9218563255107	1209000
ICBG1075.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	81.6549362942802	1215000
ICBG1075.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	82.3132602720933	1314000
ICBG1075.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	82.2008108480293	1023000
ICBG1075.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	81.8474558232561	1236000
ICBG1075.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	81.9210742223885	1257000
ICBG1075.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	81.8095616116917	1227000
ICBG1075.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	81.8897400946403	1242000
ICBG1075.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	81.9035144873657	1263000
ICBG1075.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	81.7926923837108	1182000
ICBG1075.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	77.0766037663135	318000
ICBG1096.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	78.6363112860948	558000
ICBG1096.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	77.5020715525227	327000
ICBG1096.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	76.8516534577374	303000
ICBG1096.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	78.655598382868	558000
ICBG1096.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	77.2310214812206	363000
ICBG1096.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	78.5315813514954	531000
ICBG1096.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	77.330327360281	285000
ICBG1096.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	77.644777974528	327000
ICBG1096.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	77.5413298002364	312000
ICBG1096.cds_from_genomic.fa	GCA_002894145.1_Tr1_cds_from_genomic.fna	77.4219558766601	408000
ICBG1096.cds_from_genomic.fa	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	77.2305815133445	276000
ICBG1096.cds_from_genomic.fa	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	77.6327196189128	321000
ICBG1096.cds_from_genomic.fa	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	77.4507357727109	327000
ICBG1096.cds_from_genomic.fa	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	77.047549991041	258000
ICBG1096.cds_from_genomic.fa	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	78.4837726213138	537000
ICBG1096.cds_from_genomic.fa	GCA_003025155.1_Trilo3_cds_from_genomic.fna	78.5149611978953	549000
ICBG1096.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.4961102497867	351000
ICBG1096.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	77.66377183712	309000
ICBG1096.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.5508789422664	456000
ICBG1096.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	81.9401501080893	1365000
ICBG1096.cds_from_genomic.fa	ICBG1065.cds_from_genomic.fa	82.0019139889449	1308000
ICBG1096.cds_from_genomic.fa	ICBG1075.cds_from_genomic.fa	81.9984721179263	1302000
ICBG1096.cds_from_genomic.fa	ICBG2046.cds_from_genomic.fa	78.0551206862907	696000
ICBG1096.cds_from_genomic.fa	ICBG2047.cds_from_genomic.fa	77.8617328970622	693000
ICBG1096.cds_from_genomic.fa	ICBG2048.cds_from_genomic.fa	78.2607538796961	618000
ICBG1096.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	77.8538567065864	693000
ICBG1096.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	83.2434671721035	1380000
ICBG1096.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	79.7623941532545	924000
ICBG1096.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	79.7923494352138	801000
ICBG1096.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	81.9326118008169	1398000
ICBG1096.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	83.2763483351824	1353000
ICBG1096.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	88.9532577799843	1812000
ICBG1096.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	99.5942715174115	1896000
ICBG1096.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	88.9049635046708	1677000
ICBG1096.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	89.5070190220622	1782000
ICBG1096.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	98.1411740907897	1818000
ICBG1096.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	90.0852563784203	1293000
ICBG1096.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	89.8327579114811	1725000
ICBG1096.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	89.3968101951808	1677000
ICBG1096.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	83.5776401157812	1533000
ICBG1096.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	89.4037961094555	1620000
ICBG1096.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	89.4358297624422	1653000
ICBG1096.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	89.5735924754207	1635000
ICBG1096.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	77.2071448209304	348000
ICBG2046.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	77.2535420573608	378000
ICBG2046.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	77.209594278361	315000
ICBG2046.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	77.4110861979987	261000
ICBG2046.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	77.2817623938174	375000
ICBG2046.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	77.2050330115844	318000
ICBG2046.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	77.1642330443081	354000
ICBG2046.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	77.1273896463072	261000
ICBG2046.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	77.1584722150779	324000
ICBG2046.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	77.5881305181486	285000
ICBG2046.cds_from_genomic.fa	GCA_002894145.1_Tr1_cds_from_genomic.fna	77.2827288387228	312000
ICBG2046.cds_from_genomic.fa	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	76.9379499903828	240000
ICBG2046.cds_from_genomic.fa	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	77.4270874912015	264000
ICBG2046.cds_from_genomic.fa	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	77.5593333249936	279000
ICBG2046.cds_from_genomic.fa	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	77.3585124912093	264000
ICBG2046.cds_from_genomic.fa	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	77.7274102731096	321000
ICBG2046.cds_from_genomic.fa	GCA_003025155.1_Trilo3_cds_from_genomic.fna	77.1976778771925	312000
ICBG2046.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.4256507072311	633000
ICBG2046.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	77.4997897880103	294000
ICBG2046.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.7812348903072	705000
ICBG2046.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	77.9458607270344	657000
ICBG2046.cds_from_genomic.fa	ICBG1065.cds_from_genomic.fa	77.9462075718209	594000
ICBG2046.cds_from_genomic.fa	ICBG1075.cds_from_genomic.fa	77.9178668353411	579000
ICBG2046.cds_from_genomic.fa	ICBG1096.cds_from_genomic.fa	77.9180272307269	705000
ICBG2046.cds_from_genomic.fa	ICBG2047.cds_from_genomic.fa	82.7817553480909	1458000
ICBG2046.cds_from_genomic.fa	ICBG2048.cds_from_genomic.fa	93.0374132558138	1584000
ICBG2046.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	82.9264962560722	1443000
ICBG2046.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	77.702312495953	576000
ICBG2046.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	77.6807097310761	678000
ICBG2046.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	77.6929595814667	579000
ICBG2046.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	77.9180977340308	663000
ICBG2046.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	77.8648999960872	597000
ICBG2046.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	78.2022977237181	660000
ICBG2046.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	77.9611407691862	699000
ICBG2046.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	78.2723053360062	618000
ICBG2046.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	78.3736542565751	669000
ICBG2046.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	78.0287254276712	696000
ICBG2046.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	78.6283594695459	570000
ICBG2046.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	78.5428465183242	690000
ICBG2046.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	78.5171386327947	660000
ICBG2046.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	77.538440772935	618000
ICBG2046.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	78.4702547909374	657000
ICBG2046.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	78.4705119230059	654000
ICBG2046.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	78.4888434542762	642000
ICBG2046.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	77.0333772668914	396000
ICBG2047.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	77.3422380878721	315000
ICBG2047.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	76.7687651599136	267000
ICBG2047.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	76.7032037877591	237000
ICBG2047.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	77.4107036626229	327000
ICBG2047.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	77.1601170130681	282000
ICBG2047.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	76.9462939063525	345000
ICBG2047.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	76.7984174904002	240000
ICBG2047.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	76.8844717094056	297000
ICBG2047.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	76.9298542471351	282000
ICBG2047.cds_from_genomic.fa	GCA_002894145.1_Tr1_cds_from_genomic.fna	77.0193725414687	306000
ICBG2047.cds_from_genomic.fa	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	76.5882848004319	237000
ICBG2047.cds_from_genomic.fa	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	77.102607360305	285000
ICBG2047.cds_from_genomic.fa	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	76.8880652090339	276000
ICBG2047.cds_from_genomic.fa	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	76.7312936386141	189000
ICBG2047.cds_from_genomic.fa	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	77.0444076857227	351000
ICBG2047.cds_from_genomic.fa	GCA_003025155.1_Trilo3_cds_from_genomic.fna	77.0703093385915	321000
ICBG2047.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.4206414467658	579000
ICBG2047.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	76.7943278271346	291000
ICBG2047.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.8119446968751	651000
ICBG2047.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	77.66288838939	672000
ICBG2047.cds_from_genomic.fa	ICBG1065.cds_from_genomic.fa	77.7487118516625	582000
ICBG2047.cds_from_genomic.fa	ICBG1075.cds_from_genomic.fa	77.6766603133505	567000
ICBG2047.cds_from_genomic.fa	ICBG1096.cds_from_genomic.fa	77.9049933593847	678000
ICBG2047.cds_from_genomic.fa	ICBG2046.cds_from_genomic.fa	82.8801493732733	1440000
ICBG2047.cds_from_genomic.fa	ICBG2048.cds_from_genomic.fa	82.3421330692452	1524000
ICBG2047.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	99.92055617997	1917000
ICBG2047.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	77.8040467019279	501000
ICBG2047.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	77.4202090462706	663000
ICBG2047.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	77.6583045669909	525000
ICBG2047.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	77.4656055051921	708000
ICBG2047.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	77.866598980819	591000
ICBG2047.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	78.2316276153223	630000
ICBG2047.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	77.9297381544768	684000
ICBG2047.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	78.2091233462838	591000
ICBG2047.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	78.0561964567232	678000
ICBG2047.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	77.8627166632517	684000
ICBG2047.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	78.3220581110826	573000
ICBG2047.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	78.1586725705419	711000
ICBG2047.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	78.3220302716366	654000
ICBG2047.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	77.6491394552622	555000
ICBG2047.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	78.3348677687993	633000
ICBG2047.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	78.3468147429333	651000
ICBG2047.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	78.069109288581	678000
ICBG2047.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	77.2388959938209	375000
ICBG2048.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	77.3299903440938	342000
ICBG2048.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	77.127848507215	303000
ICBG2048.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	77.143364188007	243000
ICBG2048.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	77.2951658053594	351000
ICBG2048.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	77.2340312419548	288000
ICBG2048.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	77.1442558489059	333000
ICBG2048.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	77.0646456694982	243000
ICBG2048.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	77.3027061775976	291000
ICBG2048.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	77.556238701338	279000
ICBG2048.cds_from_genomic.fa	GCA_002894145.1_Tr1_cds_from_genomic.fna	77.2778584081903	303000
ICBG2048.cds_from_genomic.fa	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	77.0339012721751	234000
ICBG2048.cds_from_genomic.fa	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	77.2813599918651	285000
ICBG2048.cds_from_genomic.fa	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	77.45446209711	285000
ICBG2048.cds_from_genomic.fa	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	76.8477583241848	252000
ICBG2048.cds_from_genomic.fa	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	77.1688049935692	360000
ICBG2048.cds_from_genomic.fa	GCA_003025155.1_Trilo3_cds_from_genomic.fna	77.3068758859547	336000
ICBG2048.cds_from_genomic.fa	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.5595093099236	612000
ICBG2048.cds_from_genomic.fa	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	77.2947186198731	306000
ICBG2048.cds_from_genomic.fa	GCA_011799845.1.cds_from_genomic.fa	77.9210195419127	660000
ICBG2048.cds_from_genomic.fa	ICBG1054.cds_from_genomic.fa	77.9395197005941	609000
ICBG2048.cds_from_genomic.fa	ICBG1065.cds_from_genomic.fa	77.6780331593021	588000
ICBG2048.cds_from_genomic.fa	ICBG1075.cds_from_genomic.fa	77.7346137016378	591000
ICBG2048.cds_from_genomic.fa	ICBG1096.cds_from_genomic.fa	78.2054492785548	627000
ICBG2048.cds_from_genomic.fa	ICBG2046.cds_from_genomic.fa	93.0767840673114	1563000
ICBG2048.cds_from_genomic.fa	ICBG2047.cds_from_genomic.fa	82.4686490102279	1518000
ICBG2048.cds_from_genomic.fa	ICBG2049.cds_from_genomic.fa	82.5800168969667	1509000
ICBG2048.cds_from_genomic.fa	ICBG710.cds_from_genomic.fa	77.6936295039512	549000
ICBG2048.cds_from_genomic.fa	ICBG712.cds_from_genomic.fa	77.558656360111	660000
ICBG2048.cds_from_genomic.fa	ICBG721.cds_from_genomic.fa	77.8583736480324	501000
ICBG2048.cds_from_genomic.fa	ICBG726.cds_from_genomic.fa	77.9260976153369	630000
ICBG2048.cds_from_genomic.fa	ICBG730.cds_from_genomic.fa	77.742329995681	540000
ICBG2048.cds_from_genomic.fa	ICBG731.cds_from_genomic.fa	77.9043944918392	654000
ICBG2048.cds_from_genomic.fa	ICBG733.cds_from_genomic.fa	78.1217146882408	633000
ICBG2048.cds_from_genomic.fa	ICBG736.cds_from_genomic.fa	77.9546780449778	615000
ICBG2048.cds_from_genomic.fa	ICBG742.cds_from_genomic.fa	77.9730818146376	660000
ICBG2048.cds_from_genomic.fa	ICBG751.cds_from_genomic.fa	78.0260732357735	639000
ICBG2048.cds_from_genomic.fa	LGSR00000000.cds_from_genomic.fa	78.1253375620039	567000
ICBG2048.cds_from_genomic.fa	NIGB00000000.cds_from_genomic.fa	78.042278505349	684000
ICBG2048.cds_from_genomic.fa	NIGC00000000.cds_from_genomic.fa	78.2029828667499	648000
ICBG2048.cds_from_genomic.fa	NIGD00000000.cds_from_genomic.fa	77.4841864822982	555000
ICBG2048.cds_from_genomic.fa	NQYQ00000000.cds_from_genomic.fa	78.2166586817739	639000
ICBG2048.cds_from_genomic.fa	NQYR00000000.cds_from_genomic.fa	78.1475256844886	654000
ICBG2048.cds_from_genomic.fa	NQYS00000000.cds_from_genomic.fa	78.027713821289	651000
ICBG2048.cds_from_genomic.fa	SPDT00000000.1_genomic.cds_from_genomic.fa	76.9549381891003	432000
ICBG2049.cds_from_genomic.fa	GCA_000167675.2_v2.0_cds_from_genomic.fna	77.2858321030013	327000
ICBG2049.cds_from_genomic.fa	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	76.7183977185547	264000
ICBG2049.cds_from_genomic.fa	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	76.7494524904063	240000
ICBG2049.cds_from_genomic.fa	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	77.3320710458481	342000
ICBG2049.cds_from_genomic.fa	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	77.221873461508	294000
ICBG2049.cds_from_genomic.fa	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	76.9409432138185	354000
ICBG2049.cds_from_genomic.fa	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	76.8461462403942	240000
ICBG2049.cds_from_genomic.fa	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	76.8458843061916	306000
ICBG2049.cds_from_genomic.fa	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	76.8817687419915	288000
