id,significant,heatmap_order,desc,type,Description,representation_all,Coral,Higher,Hypomyces_Cladobotryum,Leafcutter,Lower,<NA>
O94196_MAGGR,FALSE,307,Unknown,VIRULENCE,NA,0.35555555555555557,NA,NA,0.6666666666666666,NA,NA,0.8235294117647058
MER0065244,TRUE,308,NA,MEROPS,NA,0.4222222222222222,NA,NA,1,NA,NA,0.9411764705882353
MER0032561,TRUE,309,NA,MEROPS,NA,0.4222222222222222,NA,NA,1,NA,NA,0.9411764705882353
GH27,TRUE,310,alpha-galactosidase (EC 3.2.1.22); alpha-N-acetylgalactosaminidase (EC 3.2.1.49); isomalto-dextranase (EC 3.2.1.94); beta-L-arabinopyranosidase (EC 3.2.1.88); galactan:galactan galactosyltransferase (EC 2.4.1.-),CAZYME,NA,0.4222222222222222,NA,NA,0.6666666666666666,NA,NA,1
GH13_1,TRUE,311,NA,NA,NA,0.4444444444444444,NA,NA,1,NA,NA,1
PL20,TRUE,312,"endo-beta-1,4-glucuronan lyase (EC 4.2.2.14)",CAZYME,NA,0.4444444444444444,NA,NA,1,NA,NA,1
MER0060274,FALSE,313,NA,MEROPS,NA,0.4,NA,NA,1,NA,NA,0.8823529411764706
GH5_15,TRUE,314,NA,NA,NA,0.4,NA,NA,1,NA,NA,0.8823529411764706
Q7ZA48_9HYPO,TRUE,315,Unknown,VIRULENCE,NA,0.4,NA,NA,1,NA,NA,0.8823529411764706
AA12,FALSE,316,"The pyrroloquinoline quinone-dependent oxidoreductase activity was demonstrated for the CC1G_09525 protein of Coprinopsis cinerea, (EC 1.-.-.-)",CAZYME,NA,0.35555555555555557,NA,NA,1,NA,NA,0.7647058823529411
GH37,FALSE,317,"alpha,alpha-trehalase (EC 3.2.1.28).",CAZYME,NA,0.35555555555555557,NA,NA,1,NA,NA,0.7647058823529411
MER0421119,FALSE,318,NA,MEROPS,NA,0.26666666666666666,NA,NA,1,NA,NA,0.5294117647058824
MER0350546,FALSE,319,NA,MEROPS,NA,0.28888888888888886,NA,NA,1,NA,NA,0.5882352941176471
Q4PDC5_USTMA,FALSE,320,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.35555555555555557,NA,NA,1,NA,NA,0.7647058823529411
GH105,FALSE,321,"unsaturated rhamnogalacturonyl hydrolase (EC 3.2.1.172); d-4,5-unsaturated beta-glucuronyl hydrolase (EC 3.2.1.-); d-4,5-unsaturated alpha-galacturonidase (EC 3.2.1.-)",CAZYME,NA,0.24444444444444444,NA,NA,1,NA,NA,0.47058823529411764
MER0378941,FALSE,322,NA,MEROPS,NA,0.37777777777777777,0.3333333333333333,NA,1,NA,NA,0.7058823529411765
Q59VF3_CANAL,FALSE,323,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.3111111111111111,NA,NA,1,NA,NA,0.6470588235294118
MER0114300,FALSE,324,NA,MEROPS,NA,0.17777777777777778,NA,NA,NA,NA,NA,0.47058823529411764
3002135,FALSE,325,DHA-6,CARD,DHA-6 is a beta-lactamase found in the Enterobacteriaceae family,0.17777777777777778,NA,NA,NA,NA,NA,0.47058823529411764
LAP4_ARTOC,FALSE,326,FUNCTION: Probable extracellular aminopeptidase which contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.2222222222222222,NA,NA,0.3333333333333333,NA,NA,0.5294117647058824
MER0032545,FALSE,327,NA,MEROPS,NA,0.13333333333333333,NA,NA,NA,NA,NA,0.35294117647058826
MER0119691,FALSE,328,NA,MEROPS,NA,0.2222222222222222,NA,NA,NA,NA,NA,0.5882352941176471
MER1051527,FALSE,329,NA,MEROPS,NA,0.17777777777777778,NA,NA,NA,NA,NA,0.47058823529411764
CE15,TRUE,330,4-O-methyl-glucuronoyl methylesterase (EC 3.1.1.-),CAZYME,NA,0.24444444444444444,NA,NA,NA,NA,NA,0.6470588235294118
MER0214723,TRUE,331,NA,MEROPS,NA,0.2,NA,NA,NA,NA,NA,0.5294117647058824
MER0215489,TRUE,332,NA,MEROPS,NA,0.2222222222222222,NA,NA,NA,NA,NA,0.5882352941176471
ELM_ASPFU,TRUE,333,FUNCTION: Secreted metalloproteinase that allows assimilation of proteinaceous substrates and probably acts as a virulence factor (By similarity). Catalyzes the hydrolysis of elastin.,VIRULENCE,NA,0.2222222222222222,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.4117647058823529
MER1068763,TRUE,334,NA,MEROPS,NA,0.3333333333333333,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.7058823529411765
MER0214426,TRUE,335,NA,MEROPS,NA,0.24444444444444444,NA,NA,NA,NA,NA,0.6470588235294118
MCPA_TRIRU,TRUE,336,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity.,VIRULENCE,NA,0.2222222222222222,NA,NA,NA,NA,NA,0.5882352941176471
MER0305009,TRUE,337,NA,MEROPS,NA,0.2222222222222222,NA,NA,NA,NA,NA,0.5882352941176471
MER0125990,FALSE,338,NA,MEROPS,NA,0.3333333333333333,NA,0.5,0.6666666666666666,NA,NA,0.5882352941176471
MER0209012,FALSE,339,NA,MEROPS,NA,0.26666666666666666,NA,NA,NA,NA,NA,0.7058823529411765
MER0851575,FALSE,340,NA,MEROPS,NA,0.3111111111111111,NA,NA,0.6666666666666666,NA,NA,0.7058823529411765
CARP2_CANAL,FALSE,341,CATALYTIC ACTIVITY: Preferential cleavage at the carboxyl of hydrophobic amino acids,VIRULENCE,NA,0.35555555555555557,0.16666666666666666,NA,0.6666666666666666,NA,0.5,0.6470588235294118
E9ETX3_METAR,FALSE,342,Unknown,VIRULENCE,NA,0.3111111111111111,NA,NA,0.6666666666666666,NA,0.25,0.6470588235294118
GH24,FALSE,343,lysozyme (EC 3.2.1.17),CAZYME,NA,0.3333333333333333,NA,NA,1,NA,NA,0.7058823529411765
MER0093089,FALSE,344,NA,MEROPS,NA,0.3333333333333333,NA,NA,1,NA,NA,0.7058823529411765
MER0384250,FALSE,345,NA,MEROPS,NA,0.4,NA,0.5,0.6666666666666666,0.2222222222222222,NA,0.6470588235294118
GH39,FALSE,346,alpha-L-iduronidase (EC 3.2.1.76); beta-xylosidase (EC 3.2.1.37).,CAZYME,NA,0.24444444444444444,NA,NA,0.3333333333333333,NA,NA,0.5882352941176471
MER0626147,FALSE,347,NA,MEROPS,NA,0.17777777777777778,NA,NA,0.6666666666666666,NA,NA,0.35294117647058826
MER0114101,TRUE,348,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
Q59X54_CANAL,TRUE,349,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
GT90,FALSE,350,"UDP-Xyl: (mannosyl) glucuronoxylomannan/galactoxylomannan beta-1,2-xylosyltransferase (EC 2.4.2.-); UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-); UDP-Xyl: protein O-beta-xylosyltransferase (EC 2.4.2.-)",CAZYME,NA,0.2,0.16666666666666666,0.16666666666666666,NA,NA,0.25,0.35294117647058826
Q7ZA26_CRYNE,FALSE,351,Unknown,VIRULENCE,NA,0.1111111111111111,0.16666666666666666,0.16666666666666666,NA,NA,NA,0.17647058823529413
3003026,TRUE,352,fusH,CARD,fusH is a highly specific fusidic acid esterase found in Streptomyces lividans,0.28888888888888886,0.3333333333333333,NA,NA,NA,0.25,0.5882352941176471
CE3,TRUE,353,acetyl xylan esterase (EC 3.1.1.72).,CAZYME,NA,0.4,0.3333333333333333,NA,1,NA,0.25,0.7058823529411765
GH43,TRUE,354,"beta-xylosidase (EC 3.2.1.37); alpha-L-arabinofuranosidase (EC 3.2.1.55); arabinanase (EC 3.2.1.99); xylanase (EC 3.2.1.8); galactan 1,3-beta-galactosidase  (EC 3.2.1.145); alpha-1,2-L-arabinofuranosidase (EC 3.2.1.-); exo-alpha-1,5-L-arabinofuranosidase (EC 3.2.1.-); [inverting] exo-alpha-1,5-L-arabinanase (EC 3.2.1.-); beta-1,3-xylosidase (EC 3.2.1.-)",CAZYME,NA,0.3333333333333333,0.16666666666666666,NA,0.6666666666666666,NA,0.25,0.6470588235294118
MER0033394,TRUE,355,NA,MEROPS,NA,0.2,NA,NA,NA,NA,NA,0.5294117647058824
GH5_24,TRUE,356,NA,NA,NA,0.15555555555555556,NA,NA,NA,NA,NA,0.4117647058823529
PEPA_TRIVH,TRUE,357,FUNCTION: Secreted aspartic endopeptidase that allows assimilation of proteinaceous substrates. Can catalyze hydrolysis of the major structural proteins of basement membrane,VIRULENCE,NA,0.17777777777777778,NA,NA,NA,NA,NA,0.47058823529411764
MER0211573,FALSE,358,NA,MEROPS,NA,0.2,NA,NA,NA,NA,NA,0.5294117647058824
MER0033095,FALSE,359,NA,MEROPS,NA,0.2,NA,NA,NA,NA,NA,0.5294117647058824
MER0033126,FALSE,360,NA,MEROPS,NA,0.28888888888888886,NA,NA,NA,NA,NA,0.7647058823529411
MCPAL_ARTBC,FALSE,361,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.2,0.16666666666666666,NA,0.6666666666666666,NA,NA,0.35294117647058826
MER0130678,TRUE,362,NA,MEROPS,NA,0.13333333333333333,NA,NA,1,NA,NA,0.17647058823529413
MER0296885,TRUE,363,NA,MEROPS,NA,0.13333333333333333,NA,NA,1,NA,NA,0.17647058823529413
MER1100667,TRUE,364,NA,MEROPS,NA,0.13333333333333333,NA,NA,0.3333333333333333,NA,NA,0.29411764705882354
MER0349890,TRUE,365,NA,MEROPS,NA,0.17777777777777778,0.16666666666666666,NA,0.6666666666666666,NA,NA,0.29411764705882354
MER0383704,TRUE,366,NA,MEROPS,NA,0.17777777777777778,NA,NA,1,NA,NA,0.29411764705882354
GH5_31,FALSE,367,NA,NA,NA,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
MER0295897,FALSE,368,NA,MEROPS,NA,0.15555555555555556,NA,NA,0.6666666666666666,NA,NA,0.29411764705882354
CBM1,FALSE,369,"Modules of approx. 40 residues found almost exclusively in fungi. The cellulose-binding function has been demonstrated in many cases, and appears to be mediated by three aromatic residues separated by about 10.4 angstrom and which form a flat surface. The only non-fungal occurence of CBM1 is in an algal non-hydrolytic polysaccharide-binding protein which is composed of four repeated CBM1 modules. Binding to chitin has been demonstrated in one case.",CAZYME,NA,0.24444444444444444,0.3333333333333333,0.16666666666666666,NA,NA,0.5,0.35294117647058826
MER0279945,FALSE,370,NA,MEROPS,NA,0.2222222222222222,NA,NA,0.3333333333333333,NA,0.75,0.35294117647058826
LAP1_ARTBC,FALSE,371,FUNCTION: Extracellular aminopeptidase which contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.37777777777777777,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,NA,0.5882352941176471
MER0853622,FALSE,372,NA,MEROPS,NA,0.37777777777777777,0.3333333333333333,1,NA,0.3333333333333333,0.25,0.29411764705882354
MER0296926,FALSE,373,NA,MEROPS,NA,0.3111111111111111,NA,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.25,0.23529411764705882
MER1073443,FALSE,374,NA,MEROPS,NA,0.24444444444444444,NA,0.5,1,NA,0.25,0.23529411764705882
MER0378947,FALSE,375,NA,MEROPS,NA,0.3111111111111111,NA,0.3333333333333333,NA,0.6666666666666666,0.25,0.29411764705882354
MER0383780,FALSE,376,NA,MEROPS,NA,0.3111111111111111,0.16666666666666666,0.8333333333333334,NA,0.3333333333333333,NA,0.29411764705882354
LAP2_TRIRU,TRUE,377,FUNCTION: Extracellular aminopeptidase that releases a wide variety of amino acids from natural peptides and contributes to pathogenicity.,VIRULENCE,NA,0.1111111111111111,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.11764705882352941
MER0850829,TRUE,378,NA,MEROPS,NA,0.1111111111111111,0.3333333333333333,NA,0.3333333333333333,NA,NA,0.11764705882352941
MER0101148,FALSE,379,NA,MEROPS,NA,0.2222222222222222,0.5,NA,0.3333333333333333,NA,NA,0.35294117647058826
MER0296714,FALSE,380,NA,MEROPS,NA,0.15555555555555556,0.3333333333333333,0.16666666666666666,NA,NA,NA,0.23529411764705882
abH25,FALSE,381,NA,LED,NA,0.2222222222222222,0.6666666666666666,NA,0.3333333333333333,NA,NA,0.29411764705882354
MER0064512,FALSE,382,NA,MEROPS,NA,0.3111111111111111,0.6666666666666666,NA,1,NA,0.5,0.29411764705882354
3001816,FALSE,383,ACC-2,CARD,ACC-2 is a beta-lactamase found in Hafnia alvei,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
O94100_BOTFU,FALSE,384,SIMILARITY: Belongs to the glycosyl hydrolase 28 family.,VIRULENCE,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0624725,TRUE,385,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
GT4,TRUE,386,"sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157);  diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",CAZYME,NA,0.06666666666666667,NA,0.16666666666666666,NA,NA,NA,0.11764705882352941
Q4WLS1_ASPFU,TRUE,387,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
3002878,TRUE,388,BcII,CARD,Bacillus cereus beta-lactamase II is a zinc metallo-beta-lactamase that hydrolyzes a large number of penicillins and cephalosporins in the Bacillus cereus strain 5/B/6,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0383788,TRUE,389,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1047980,FALSE,390,NA,MEROPS,NA,0.13333333333333333,NA,NA,NA,NA,NA,0.35294117647058826
MER0276430,FALSE,391,NA,MEROPS,NA,0.13333333333333333,0.3333333333333333,NA,NA,NA,NA,0.23529411764705882
MER0496059,FALSE,392,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1060383,TRUE,393,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0656118,TRUE,394,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0295438,TRUE,395,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
A4RGG9_MAGO7,TRUE,396,SIMILARITY: Belongs to the short-chain dehydrogenases/reductases (SDR) family.,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
A6R3U9_AJECN,TRUE,397,Unknown,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0280243,TRUE,398,NA,MEROPS,NA,0.1111111111111111,NA,0.16666666666666666,NA,NA,NA,0.23529411764705882
MER1005925,TRUE,399,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0496058,TRUE,400,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0988519,TRUE,401,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0975957,TRUE,402,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0383872,TRUE,403,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0383819,TRUE,404,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0383736,TRUE,405,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0383643,TRUE,406,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0365567,TRUE,407,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0187519,TRUE,408,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0194922,TRUE,409,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER1070231,TRUE,410,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1003490,TRUE,411,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0382079,TRUE,412,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0202996,TRUE,413,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0325030,TRUE,414,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0693873,FALSE,415,NA,MEROPS,NA,0.1111111111111111,NA,NA,0.3333333333333333,NA,NA,0.23529411764705882
MER0988946,TRUE,416,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0384279,TRUE,417,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0384301,TRUE,418,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1286495,TRUE,419,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1230431,TRUE,420,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1230022,TRUE,421,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1178694,TRUE,422,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1177687,TRUE,423,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1175936,TRUE,424,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1175890,TRUE,425,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1146596,TRUE,426,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1142693,TRUE,427,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1072707,TRUE,428,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0845095,TRUE,429,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0625950,TRUE,430,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0421114,TRUE,431,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0414073,TRUE,432,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0383915,TRUE,433,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0305109,TRUE,434,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0220622,TRUE,435,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
GH134,TRUE,436,"endo-beta-1,4-mannanase (EC 3.2.1.78);",CAZYME,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
3000849,TRUE,437,SFH-1,CARD,SFH-1 confers resistance to carbapenems in Serratia fonticola.,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
CTSD_ARTOC,TRUE,438,FUNCTION: Secreted aspartic-type endopeptidase which is secreted and contributes to virulence (By similarity).,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0383576,TRUE,439,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0383474,TRUE,440,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0383311,TRUE,441,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0382088,TRUE,442,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0314882,TRUE,443,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0308295,TRUE,444,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0188786,TRUE,445,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
3001817,TRUE,446,ACC-3,CARD,ACC-3 is a beta-lactamase found in Hafnia alvei,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0187495,TRUE,447,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0325032,TRUE,448,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0297003,TRUE,449,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0187528,TRUE,450,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0210192,TRUE,451,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
P78607_CLAPU,TRUE,452,SIMILARITY: Belongs to the glycosyl hydrolase 28 family.,VIRULENCE,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1074503,TRUE,453,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1073341,TRUE,454,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER1073149,TRUE,455,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0983324,TRUE,456,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0979320,TRUE,457,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0972514,TRUE,458,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0402318,TRUE,459,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0383625,TRUE,460,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0366015,TRUE,461,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0349783,TRUE,462,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0296717,TRUE,463,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0211190,TRUE,464,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
GH99,TRUE,465,"glycoprotein endo-alpha-1,2-mannosidase (EC 3.2.1.130); mannan endo-1,2-alpha-mannanase (3.2.1.-)",CAZYME,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0123675,TRUE,466,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0389931,TRUE,467,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,0.25,0.17647058823529413
MER0854697,TRUE,468,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,0.25,0.23529411764705882
GH43_29,TRUE,469,NA,NA,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0967802,TRUE,470,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0401497,TRUE,471,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0350469,TRUE,472,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0383531,TRUE,473,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1073781,TRUE,474,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
MER0058016,TRUE,475,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
GH43_24,TRUE,476,NA,NA,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0355678,TRUE,477,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1094922,TRUE,478,NA,MEROPS,NA,0.1111111111111111,0.16666666666666666,NA,NA,NA,NA,0.23529411764705882
CBM66,TRUE,479,"The CBM66 module, derived from the Bacillus subtilis exo-acting beta-fructosidase SacC, targets the terminal fructoside residue of fructans.",CAZYME,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0688976,TRUE,480,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
A1CIY4_ASPCL,TRUE,481,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
Q00LS5_PHAND,TRUE,482,SIMILARITY: Contains 1 protein kinase domain.,VIRULENCE,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
MER1248390,TRUE,483,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0215464,TRUE,484,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0319665,TRUE,485,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0209297,TRUE,486,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER1074563,TRUE,487,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0032537,TRUE,488,NA,MEROPS,NA,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
